place,Jurisdiction,Age,Females,Males,year
76,Adams County,70-74,4635.0,4139,2011.0
77,Arapahoe County,70-74,6689.0,5830,2011.0
78,Boulder County,70-74,3606.0,3003,2011.0
79,Broomfield City/County,70-74,605.0,587,2011.0
80,Clear Creek County,70-74,155.0,181,2011.0
81,Denver City/County,70-74,7403.0,5885,2011.0
82,Douglas County,70-74,2245.0,2438,2011.0
83,Gilpin County,70-74,53.0,17,2011.0
84,Jefferson County,70-74,8223.0,7012,2011.0
85,Bow Mar,70-74,27.0,15,2011.0
86,Weld County,70-74,3061.0,2973,2011.0
87,Brighton,70-74,275.0,258,2011.0
88,Castle Pines North,70-74,37.0,87,2011.0
89,Castle Rock,70-74,349.0,411,2011.0
90,Centennial,70-74,1327.0,1056,2011.0
91,Central City,70-74,0.0,3,2011.0
92,Cherry Hills Village,70-74,64.0,121,2011.0
93,Columbine Valley,70-74,33.0,44,2011.0
94,Commerce City,70-74,330.0,310,2011.0
95,Dacono,70-74,76.0,107,2011.0
96,Deer Trail,70-74,11.0,3,2011.0
97,Edgewater,70-74,75.0,97,2011.0
98,Elizabeth,70-74,18.0,10,2011.0
99,Empire,70-74,2.0,0,2011.0
100,Englewood,70-74,542.0,313,2011.0
101,Erie,70-74,109.0,144,2011.0
102,Federal Heights,70-74,194.0,125,2011.0
103,Firestone,70-74,0.0,18,2011.0
104,Fort Lupton,70-74,77.0,66,2011.0
105,Foxfield,70-74,12.0,13,2011.0
106,Frederick,70-74,45.0,128,2011.0
107,Georgetown,70-74,30.0,37,2011.0
108,Glendale,70-74,0.0,0,2011.0
109,Golden,70-74,216.0,191,2011.0
110,Greenwood Village,70-74,193.0,331,2011.0
111,Hudson,70-74,4.0,17,2011.0
112,Idaho Springs,70-74,21.0,14,2011.0
113,Jamestown,70-74,0.0,6,2011.0
114,Keenesburg,70-74,11.0,29,2011.0
115,Kiowa,70-74,7.0,8,2011.0
116,Lafayette,70-74,230.0,172,2011.0
117,Lakeside,70-74,0.0,0,2011.0
118,Lakewood,70-74,2692.0,2245,2011.0
119,Larkspur,70-74,3.0,0,2011.0
120,Littleton,70-74,785.0,601,2011.0
121,Lone Tree,70-74,133.0,77,2011.0
122,Longmont,70-74,1125.0,819,2011.0
123,Louisville,70-74,191.0,181,2011.0
124,Lyons,70-74,24.0,24,2011.0
125,Mead,70-74,29.0,43,2011.0
126,Morrison,70-74,24.0,8,2011.0
127,Mountain View,70-74,14.0,16,2011.0
128,Nederland,70-74,17.0,10,2011.0
129,Northglenn,70-74,375.0,406,2011.0
130,Parker,70-74,317.0,211,2011.0
131,Platteville,70-74,11.0,23,2011.0
132,Sheridan,70-74,129.0,148,2011.0
133,Silver Plume,70-74,0.0,0,2011.0
134,Superior,70-74,87.0,46,2011.0
135,Thornton,70-74,983.0,1001,2011.0
136,Ward,70-74,0.0,0,2011.0
137,Westminster,70-74,1161.0,938,2011.0
138,Wheat Ridge,70-74,449.0,411,2011.0
139,Weld County (DRCOG),70-74,407.0,729,2011.0
140,Region,70-74,36995.0,32403,2011.0
71,Arvada,75-79,1491.0,1279,2011.0
72,Aurora,75-79,2847.0,2106,2011.0
73,Bennett,75-79,7.0,41,2011.0
74,Black Hawk,75-79,0.0,0,2011.0
75,Boulder City,75-79,924.0,609,2011.0
76,Adams County,75-79,3774.0,3085,2011.0
77,Arapahoe County,75-79,5602.0,4252,2011.0
78,Boulder County,75-79,2883.0,2236,2011.0
79,Broomfield City/County,75-79,597.0,413,2011.0
80,Clear Creek County,75-79,37.0,41,2011.0
81,Denver City/County,75-79,6187.0,4304,2011.0
82,Douglas County,75-79,1808.0,1533,2011.0
83,Gilpin County,75-79,18.0,45,2011.0
84,Jefferson County,75-79,6568.0,5327,2011.0
85,Bow Mar,75-79,13.0,22,2011.0
86,Weld County,75-79,2177.0,1853,2011.0
87,Brighton,75-79,234.0,238,2011.0
88,Castle Pines North,75-79,11.0,12,2011.0
89,Castle Rock,75-79,272.0,165,2011.0
90,Centennial,75-79,1134.0,1026,2011.0
91,Central City,75-79,0.0,0,2011.0
92,Cherry Hills Village,75-79,67.0,55,2011.0
93,Columbine Valley,75-79,44.0,27,2011.0
94,Commerce City,75-79,323.0,161,2011.0
95,Dacono,75-79,36.0,55,2011.0
96,Deer Trail,75-79,13.0,0,2011.0
97,Edgewater,75-79,61.0,53,2011.0
98,Elizabeth,75-79,2.0,0,2011.0
99,Empire,75-79,0.0,2,2011.0
100,Englewood,75-79,410.0,215,2011.0
101,Erie,75-79,56.0,71,2011.0
102,Federal Heights,75-79,136.0,81,2011.0
103,Firestone,75-79,46.0,65,2011.0
104,Fort Lupton,75-79,64.0,53,2011.0
105,Foxfield,75-79,18.0,14,2011.0
106,Frederick,75-79,38.0,28,2011.0
107,Georgetown,75-79,21.0,13,2011.0
108,Glendale,75-79,0.0,0,2011.0
109,Golden,75-79,143.0,104,2011.0
110,Greenwood Village,75-79,215.0,167,2011.0
111,Hudson,75-79,23.0,0,2011.0
112,Idaho Springs,75-79,5.0,5,2011.0
113,Jamestown,75-79,2.0,0,2011.0
114,Keenesburg,75-79,20.0,22,2011.0
115,Kiowa,75-79,13.0,0,2011.0
116,Lafayette,75-79,183.0,205,2011.0
117,Lakeside,75-79,0.0,0,2011.0
118,Lakewood,75-79,2214.0,1699,2011.0
119,Larkspur,75-79,1.0,0,2011.0
120,Littleton,75-79,674.0,456,2011.0
121,Lone Tree,75-79,40.0,30,2011.0
122,Longmont,75-79,975.0,832,2011.0
123,Louisville,75-79,185.0,53,2011.0
124,Lyons,75-79,3.0,4,2011.0
125,Mead,75-79,42.0,35,2011.0
126,Morrison,75-79,10.0,5,2011.0
127,Mountain View,75-79,2.0,2,2011.0
128,Nederland,75-79,0.0,10,2011.0
129,Northglenn,75-79,614.0,468,2011.0
130,Parker,75-79,169.0,113,2011.0
131,Platteville,75-79,24.0,24,2011.0
132,Sheridan,75-79,62.0,63,2011.0
133,Silver Plume,75-79,0.0,0,2011.0
134,Superior,75-79,32.0,12,2011.0
135,Thornton,75-79,608.0,609,2011.0
136,Ward,75-79,0.0,0,2011.0
137,Westminster,75-79,975.0,571,2011.0
138,Wheat Ridge,75-79,722.0,283,2011.0
139,Weld County (DRCOG),75-79,385.0,407,2011.0
140,Region,75-79,29756.0,23272,2011.0
71,Arvada,80-84,1058.0,826,2011.0
72,Aurora,80-84,2355.0,1395,2011.0
73,Bennett,80-84,6.0,0,2011.0
74,Black Hawk,80-84,14.0,0,2011.0
75,Boulder City,80-84,691.0,525,2011.0
76,Adams County,80-84,2682.0,1544,2011.0
77,Arapahoe County,80-84,4886.0,2891,2011.0
78,Boulder County,80-84,2025.0,1411,2011.0
79,Broomfield City/County,80-84,391.0,274,2011.0
80,Clear Creek County,80-84,80.0,50,2011.0
81,Denver City/County,80-84,5934.0,3644,2011.0
82,Douglas County,80-84,1270.0,887,2011.0
83,Gilpin County,80-84,20.0,43,2011.0
84,Jefferson County,80-84,5504.0,3668,2011.0
85,Bow Mar,80-84,14.0,10,2011.0
86,Weld County,80-84,1980.0,1329,2011.0
87,Brighton,80-84,322.0,93,2011.0
88,Castle Pines North,80-84,25.0,35,2011.0
89,Castle Rock,80-84,263.0,92,2011.0
90,Centennial,80-84,848.0,556,2011.0
91,Central City,80-84,0.0,0,2011.0
92,Cherry Hills Village,80-84,75.0,53,2011.0
93,Columbine Valley,80-84,18.0,13,2011.0
94,Commerce City,80-84,86.0,168,2011.0
95,Dacono,80-84,22.0,21,2011.0
96,Deer Trail,80-84,0.0,5,2011.0
97,Edgewater,80-84,41.0,28,2011.0
98,Elizabeth,80-84,16.0,3,2011.0
99,Empire,80-84,0.0,0,2011.0
100,Englewood,80-84,532.0,262,2011.0
101,Erie,80-84,88.0,33,2011.0
102,Federal Heights,80-84,92.0,129,2011.0
103,Firestone,80-84,0.0,21,2011.0
104,Fort Lupton,80-84,31.0,39,2011.0
105,Foxfield,80-84,11.0,15,2011.0
106,Frederick,80-84,74.0,19,2011.0
107,Georgetown,80-84,13.0,23,2011.0
108,Glendale,80-84,0.0,20,2011.0
109,Golden,80-84,212.0,191,2011.0
110,Greenwood Village,80-84,68.0,28,2011.0
111,Hudson,80-84,0.0,0,2011.0
112,Idaho Springs,80-84,10.0,27,2011.0
113,Jamestown,80-84,0.0,0,2011.0
114,Keenesburg,80-84,9.0,8,2011.0
115,Kiowa,80-84,7.0,0,2011.0
116,Lafayette,80-84,123.0,111,2011.0
117,Lakeside,80-84,0.0,0,2011.0
118,Lakewood,80-84,1814.0,1253,2011.0
119,Larkspur,80-84,0.0,0,2011.0
120,Littleton,80-84,805.0,429,2011.0
121,Lone Tree,80-84,25.0,67,2011.0
122,Longmont,80-84,813.0,502,2011.0
123,Louisville,80-84,77.0,55,2011.0
124,Lyons,80-84,26.0,4,2011.0
125,Mead,80-84,38.0,0,2011.0
126,Morrison,80-84,13.0,24,2011.0
127,Mountain View,80-84,21.0,0,2011.0
128,Nederland,80-84,0.0,4,2011.0
129,Northglenn,80-84,163.0,199,2011.0
130,Parker,80-84,112.0,21,2011.0
131,Platteville,80-84,8.0,0,2011.0
132,Sheridan,80-84,36.0,27,2011.0
133,Silver Plume,80-84,0.0,0,2011.0
134,Superior,80-84,0.0,0,2011.0
135,Thornton,80-84,654.0,264,2011.0
136,Ward,80-84,0.0,0,2011.0
137,Westminster,80-84,837.0,327,2011.0
138,Wheat Ridge,80-84,635.0,364,2011.0
139,Weld County (DRCOG),80-84,377.0,176,2011.0
140,Region,80-84,24924.0,15796,2011.0
71,Arvada,85+,1139.0,479,2011.0
72,Aurora,85+,2379.0,1056,2011.0
73,Bennett,85+,13.0,0,2011.0
74,Black Hawk,85+,0.0,0,2011.0
75,Boulder City,85+,1106.0,487,2011.0
76,Adams County,85+,2620.0,1356,2011.0
77,Arapahoe County,85+,4983.0,2417,2011.0
78,Boulder County,85+,2805.0,1323,2011.0
79,Broomfield City/County,85+,541.0,117,2011.0
80,Clear Creek County,85+,64.0,63,2011.0
81,Denver City/County,85+,6979.0,3459,2011.0
82,Douglas County,85+,778.0,361,2011.0
83,Gilpin County,85+,6.0,10,2011.0
84,Jefferson County,85+,5520.0,2765,2011.0
85,Bow Mar,85+,20.0,16,2011.0
86,Weld County,85+,1698.0,900,2011.0
87,Brighton,85+,320.0,107,2011.0
88,Castle Pines North,85+,29.0,9,2011.0
89,Castle Rock,85+,158.0,38,2011.0
90,Centennial,85+,844.0,403,2011.0
91,Central City,85+,0.0,0,2011.0
92,Cherry Hills Village,85+,38.0,32,2011.0
93,Columbine Valley,85+,13.0,13,2011.0
94,Commerce City,85+,106.0,102,2011.0
95,Dacono,85+,11.0,0,2011.0
96,Deer Trail,85+,5.0,0,2011.0
97,Edgewater,85+,31.0,15,2011.0
98,Elizabeth,85+,11.0,0,2011.0
99,Empire,85+,0.0,3,2011.0
100,Englewood,85+,614.0,289,2011.0
101,Erie,85+,22.0,15,2011.0
102,Federal Heights,85+,128.0,48,2011.0
103,Firestone,85+,0.0,0,2011.0
104,Fort Lupton,85+,51.0,39,2011.0
105,Foxfield,85+,0.0,4,2011.0
106,Frederick,85+,13.0,12,2011.0
107,Georgetown,85+,8.0,0,2011.0
108,Glendale,85+,57.0,10,2011.0
109,Golden,85+,79.0,24,2011.0
110,Greenwood Village,85+,77.0,44,2011.0
111,Hudson,85+,0.0,10,2011.0
112,Idaho Springs,85+,23.0,27,2011.0
113,Jamestown,85+,0.0,0,2011.0
114,Keenesburg,85+,8.0,17,2011.0
115,Kiowa,85+,5.0,0,2011.0
116,Lafayette,85+,157.0,63,2011.0
117,Lakeside,85+,0.0,0,2011.0
118,Lakewood,85+,1934.0,1101,2011.0
119,Larkspur,85+,0.0,0,2011.0
120,Littleton,85+,682.0,397,2011.0
121,Lone Tree,85+,19.0,27,2011.0
122,Longmont,85+,976.0,430,2011.0
123,Louisville,85+,313.0,127,2011.0
124,Lyons,85+,3.0,5,2011.0
125,Mead,85+,0.0,3,2011.0
126,Morrison,85+,66.0,0,2011.0
127,Mountain View,85+,2.0,2,2011.0
128,Nederland,85+,0.0,0,2011.0
129,Northglenn,85+,230.0,124,2011.0
130,Parker,85+,73.0,27,2011.0
131,Platteville,85+,0.0,12,2011.0
132,Sheridan,85+,42.0,42,2011.0
133,Silver Plume,85+,0.0,0,2011.0
134,Superior,85+,24.0,16,2011.0
135,Thornton,85+,603.0,416,2011.0
136,Ward,85+,0.0,0,2011.0
137,Westminster,85+,748.0,306,2011.0
138,Wheat Ridge,85+,936.0,463,2011.0
139,Weld County (DRCOG),85+,113.0,124,2011.0
140,Region,85+,26106.0,12817,2011.0
141,Arvada,0-4,3055.0,3155,2012.0
142,Aurora,0-4,13299.0,14670,2012.0
143,Bennett,0-4,53.0,100,2012.0
144,Black Hawk,0-4,0.0,9,2012.0
145,Boulder City,0-4,1979.0,2215,2012.0
146,Adams County,0-4,18383.0,19418,2012.0
147,Arapahoe County,0-4,19510.0,20783,2012.0
148,Boulder County,0-4,8006.0,8407,2012.0
149,Broomfield City/County,0-4,1873.0,2022,2012.0
150,Clear Creek County,0-4,99.0,289,2012.0
151,Denver City/County,0-4,21617.0,22516,2012.0
152,Douglas County,0-4,10432.0,11127,2012.0
153,Gilpin County,0-4,107.0,132,2012.0
154,Jefferson County,0-4,14705.0,15382,2012.0
155,Bow Mar,0-4,25.0,30,2012.0
156,Weld County,0-4,9678.0,10351,2012.0
157,Brighton,0-4,1507.0,1285,2012.0
158,Castle Pines,0-4,477.0,297,2012.0
159,Castle Rock,0-4,2052.0,2274,2012.0
160,Centennial,0-4,2492.0,2744,2012.0
161,Central City,0-4,13.0,9,2012.0
162,Cherry Hills Village,0-4,117.0,86,2012.0
163,Columbine Valley,0-4,26.0,38,2012.0
164,Commerce City,0-4,2820.0,2825,2012.0
165,Dacono,0-4,120.0,192,2012.0
166,Deer Trail,0-4,6.0,11,2012.0
167,Edgewater,0-4,114.0,237,2012.0
168,Elizabeth,0-4,59.0,48,2012.0
169,Empire,0-4,6.0,15,2012.0
170,Englewood,0-4,1149.0,867,2012.0
171,Erie,0-4,771.0,747,2012.0
172,Federal Heights,0-4,481.0,590,2012.0
173,Firestone,0-4,703.0,673,2012.0
174,Fort Lupton,0-4,301.0,322,2012.0
175,Foxfield,0-4,2.0,2,2012.0
176,Frederick,0-4,519.0,306,2012.0
177,Georgetown,0-4,10.0,25,2012.0
178,Glendale,0-4,101.0,93,2012.0
179,Golden,0-4,381.0,624,2012.0
180,Greenwood Village,0-4,195.0,196,2012.0
181,Hudson,0-4,87.0,73,2012.0
182,Idaho Springs,0-4,22.0,73,2012.0
183,Jamestown,0-4,1.0,3,2012.0
184,Keenesburg,0-4,20.0,30,2012.0
185,Kiowa,0-4,13.0,14,2012.0
186,Lafayette,0-4,898.0,1033,2012.0
187,Lakeside,0-4,0.0,0,2012.0
188,Lakewood,0-4,4057.0,4502,2012.0
189,Larkspur,0-4,4.0,4,2012.0
190,Littleton,0-4,1264.0,1417,2012.0
191,Lone Tree,0-4,468.0,345,2012.0
192,Longmont,0-4,3216.0,2936,2012.0
193,Louisville,0-4,553.0,535,2012.0
194,Lyons,0-4,81.0,94,2012.0
195,Mead,0-4,143.0,40,2012.0
196,Morrison,0-4,1.0,4,2012.0
197,Mountain View,0-4,0.0,15,2012.0
198,Nederland,0-4,60.0,45,2012.0
199,Northglenn,0-4,1311.0,1213,2012.0
200,Parker,0-4,1890.0,2097,2012.0
201,Platteville,0-4,92.0,67,2012.0
202,Sheridan,0-4,223.0,126,2012.0
203,Silver Plume,0-4,19.0,0,2012.0
204,Superior,0-4,348.0,590,2012.0
205,Thornton,0-4,4636.0,4888,2012.0
206,Ward,0-4,0.0,0,2012.0
207,Westminster,0-4,3843.0,3874,2012.0
208,Wheat Ridge,0-4,761.0,563,2012.0
209,Weld County (DRCOG),0-4,2585.0,2520,2012.0
210,Region,0-4,104937.0,110981,2012.0
141,Arvada,5-9,3461.0,3253,2012.0
142,Aurora,5-9,12165.0,13901,2012.0
143,Bennett,5-9,69.0,131,2012.0
144,Black Hawk,5-9,0.0,0,2012.0
145,Boulder City,5-9,2145.0,1912,2012.0
146,Adams County,5-9,17714.0,19309,2012.0
147,Arapahoe County,5-9,20135.0,22353,2012.0
148,Boulder County,5-9,8637.0,9164,2012.0
149,Broomfield City/County,5-9,2066.0,1894,2012.0
150,Clear Creek County,5-9,154.0,157,2012.0
151,Denver City/County,5-9,18995.0,19114,2012.0
152,Douglas County,5-9,12571.0,12933,2012.0
153,Gilpin County,5-9,132.0,103,2012.0
154,Jefferson County,5-9,15860.0,15901,2012.0
155,Bow Mar,5-9,42.0,38,2012.0
156,Weld County,5-9,10676.0,10372,2012.0
157,Brighton,5-9,1442.0,1518,2012.0
158,Castle Pines,5-9,679.0,516,2012.0
159,Castle Rock,5-9,2223.0,2459,2012.0
160,Centennial,5-9,3467.0,3595,2012.0
161,Central City,5-9,38.0,9,2012.0
162,Cherry Hills Village,5-9,207.0,262,2012.0
163,Columbine Valley,5-9,46.0,31,2012.0
164,Commerce City,5-9,2477.0,1964,2012.0
165,Dacono,5-9,258.0,160,2012.0
166,Deer Trail,5-9,14.0,18,2012.0
167,Edgewater,5-9,125.0,224,2012.0
168,Elizabeth,5-9,75.0,98,2012.0
169,Empire,5-9,0.0,0,2012.0
170,Englewood,5-9,880.0,1039,2012.0
171,Erie,5-9,862.0,913,2012.0
172,Federal Heights,5-9,406.0,463,2012.0
173,Firestone,5-9,496.0,585,2012.0
174,Fort Lupton,5-9,291.0,438,2012.0
175,Foxfield,5-9,19.0,39,2012.0
176,Frederick,5-9,479.0,457,2012.0
177,Georgetown,5-9,41.0,36,2012.0
178,Glendale,5-9,51.0,127,2012.0
179,Golden,5-9,332.0,457,2012.0
180,Greenwood Village,5-9,367.0,446,2012.0
181,Hudson,5-9,12.0,78,2012.0
182,Idaho Springs,5-9,10.0,37,2012.0
183,Jamestown,5-9,5.0,14,2012.0
184,Keenesburg,5-9,85.0,73,2012.0
185,Kiowa,5-9,50.0,41,2012.0
186,Lafayette,5-9,664.0,893,2012.0
187,Lakeside,5-9,0.0,0,2012.0
188,Lakewood,5-9,3759.0,3981,2012.0
189,Larkspur,5-9,1.0,4,2012.0
190,Littleton,5-9,1060.0,1140,2012.0
191,Lone Tree,5-9,579.0,367,2012.0
192,Longmont,5-9,3145.0,3462,2012.0
193,Louisville,5-9,516.0,580,2012.0
194,Lyons,5-9,73.0,85,2012.0
195,Mead,5-9,157.0,230,2012.0
196,Morrison,5-9,5.0,1,2012.0
197,Mountain View,5-9,22.0,22,2012.0
198,Nederland,5-9,55.0,74,2012.0
199,Northglenn,5-9,945.0,1325,2012.0
200,Parker,5-9,2149.0,2284,2012.0
201,Platteville,5-9,123.0,83,2012.0
202,Sheridan,5-9,183.0,205,2012.0
203,Silver Plume,5-9,2.0,0,2012.0
204,Superior,5-9,519.0,496,2012.0
205,Thornton,5-9,5156.0,5754,2012.0
206,Ward,5-9,0.0,6,2012.0
207,Westminster,5-9,3428.0,3715,2012.0
208,Wheat Ridge,5-9,729.0,979,2012.0
209,Weld County (DRCOG),5-9,2566.0,2590,2012.0
210,Region,5-9,107771.0,112250,2012.0
141,Arvada,10-14,3545.0,3907,2012.0
142,Aurora,10-14,11589.0,10118,2012.0
143,Bennett,10-14,94.0,80,2012.0
144,Black Hawk,10-14,0.0,0,2012.0
145,Boulder City,10-14,1650.0,2082,2012.0
146,Adams County,10-14,16381.0,16254,2012.0
147,Arapahoe County,10-14,19585.0,19225,2012.0
148,Boulder County,10-14,8745.0,9025,2012.0
149,Broomfield City/County,10-14,1974.0,2242,2012.0
150,Clear Creek County,10-14,267.0,362,2012.0
151,Denver City/County,10-14,14693.0,15805,2012.0
152,Douglas County,10-14,12634.0,13239,2012.0
153,Gilpin County,10-14,203.0,91,2012.0
154,Jefferson County,10-14,16591.0,18362,2012.0
155,Bow Mar,10-14,58.0,62,2012.0
156,Weld County,10-14,8780.0,9667,2012.0
157,Brighton,10-14,1188.0,1309,2012.0
158,Castle Pines,10-14,641.0,408,2012.0
159,Castle Rock,10-14,1903.0,2056,2012.0
160,Centennial,10-14,3623.0,3861,2012.0
161,Central City,10-14,11.0,23,2012.0
162,Cherry Hills Village,10-14,302.0,316,2012.0
163,Columbine Valley,10-14,26.0,34,2012.0
164,Commerce City,10-14,1545.0,1450,2012.0
165,Dacono,10-14,98.0,138,2012.0
166,Deer Trail,10-14,9.0,16,2012.0
167,Edgewater,10-14,145.0,294,2012.0
168,Elizabeth,10-14,56.0,33,2012.0
169,Empire,10-14,0.0,10,2012.0
170,Englewood,10-14,575.0,808,2012.0
171,Erie,10-14,784.0,702,2012.0
172,Federal Heights,10-14,268.0,370,2012.0
173,Firestone,10-14,436.0,352,2012.0
174,Fort Lupton,10-14,339.0,331,2012.0
175,Foxfield,10-14,17.0,30,2012.0
176,Frederick,10-14,203.0,388,2012.0
177,Georgetown,10-14,52.0,27,2012.0
178,Glendale,10-14,25.0,28,2012.0
179,Golden,10-14,361.0,501,2012.0
180,Greenwood Village,10-14,517.0,548,2012.0
181,Hudson,10-14,51.0,63,2012.0
182,Idaho Springs,10-14,12.0,45,2012.0
183,Jamestown,10-14,1.0,24,2012.0
184,Keenesburg,10-14,63.0,66,2012.0
185,Kiowa,10-14,28.0,45,2012.0
186,Lafayette,10-14,828.0,828,2012.0
187,Lakeside,10-14,0.0,0,2012.0
188,Lakewood,10-14,3776.0,4043,2012.0
189,Larkspur,10-14,4.0,6,2012.0
190,Littleton,10-14,1185.0,1425,2012.0
191,Lone Tree,10-14,258.0,524,2012.0
192,Longmont,10-14,3107.0,3336,2012.0
193,Louisville,10-14,696.0,611,2012.0
194,Lyons,10-14,13.0,24,2012.0
195,Mead,10-14,104.0,165,2012.0
196,Morrison,10-14,1.0,6,2012.0
197,Mountain View,10-14,6.0,19,2012.0
198,Nederland,10-14,44.0,85,2012.0
199,Northglenn,10-14,848.0,1086,2012.0
200,Parker,10-14,2428.0,2057,2012.0
201,Platteville,10-14,110.0,101,2012.0
202,Sheridan,10-14,160.0,363,2012.0
203,Silver Plume,10-14,7.0,12,2012.0
204,Superior,10-14,589.0,461,2012.0
205,Thornton,10-14,4794.0,4794,2012.0
206,Ward,10-14,0.0,5,2012.0
207,Westminster,10-14,3575.0,3695,2012.0
208,Wheat Ridge,10-14,765.0,974,2012.0
209,Weld County (DRCOG),10-14,2165.0,2094,2012.0
210,Region,10-14,100789.0,105104,2012.0
141,Arvada,15-19,3376.0,3283,2012.0
142,Aurora,15-19,10553.0,11105,2012.0
143,Bennett,15-19,38.0,68,2012.0
144,Black Hawk,15-19,0.0,0,2012.0
145,Boulder City,15-19,5564.0,5883,2012.0
146,Adams County,15-19,14410.0,15288,2012.0
147,Arapahoe County,15-19,18597.0,19993,2012.0
148,Boulder County,15-19,11689.0,12212,2012.0
149,Broomfield City/County,15-19,1639.0,1827,2012.0
150,Clear Creek County,15-19,295.0,210,2012.0
151,Denver City/County,15-19,15889.0,15829,2012.0
152,Douglas County,15-19,9304.0,9914,2012.0
153,Gilpin County,15-19,162.0,114,2012.0
154,Jefferson County,15-19,16669.0,18338,2012.0
155,Bow Mar,15-19,46.0,42,2012.0
156,Weld County,15-19,9554.0,9724,2012.0
157,Brighton,15-19,1116.0,915,2012.0
158,Castle Pines,15-19,252.0,384,2012.0
159,Castle Rock,15-19,1410.0,1629,2012.0
160,Centennial,15-19,3630.0,4057,2012.0
161,Central City,15-19,22.0,16,2012.0
162,Cherry Hills Village,15-19,285.0,284,2012.0
163,Columbine Valley,15-19,30.0,58,2012.0
164,Commerce City,15-19,1498.0,1418,2012.0
165,Dacono,15-19,120.0,151,2012.0
166,Deer Trail,15-19,2.0,4,2012.0
167,Edgewater,15-19,62.0,124,2012.0
168,Elizabeth,15-19,46.0,5,2012.0
169,Empire,15-19,13.0,19,2012.0
170,Englewood,15-19,700.0,636,2012.0
171,Erie,15-19,557.0,543,2012.0
172,Federal Heights,15-19,291.0,495,2012.0
173,Firestone,15-19,308.0,77,2012.0
174,Fort Lupton,15-19,211.0,310,2012.0
175,Foxfield,15-19,32.0,39,2012.0
176,Frederick,15-19,151.0,280,2012.0
177,Georgetown,15-19,68.0,13,2012.0
178,Glendale,15-19,37.0,58,2012.0
179,Golden,15-19,800.0,1254,2012.0
180,Greenwood Village,15-19,394.0,734,2012.0
181,Hudson,15-19,31.0,72,2012.0
182,Idaho Springs,15-19,22.0,23,2012.0
183,Jamestown,15-19,17.0,12,2012.0
184,Keenesburg,15-19,62.0,45,2012.0
185,Kiowa,15-19,30.0,8,2012.0
186,Lafayette,15-19,738.0,530,2012.0
187,Lakeside,15-19,0.0,0,2012.0
188,Lakewood,15-19,4534.0,4222,2012.0
189,Larkspur,15-19,7.0,1,2012.0
190,Littleton,15-19,1344.0,1343,2012.0
191,Lone Tree,15-19,327.0,395,2012.0
192,Longmont,15-19,2547.0,3043,2012.0
193,Louisville,15-19,746.0,485,2012.0
194,Lyons,15-19,40.0,47,2012.0
195,Mead,15-19,37.0,127,2012.0
196,Morrison,15-19,2.0,3,2012.0
197,Mountain View,15-19,13.0,6,2012.0
198,Nederland,15-19,28.0,34,2012.0
199,Northglenn,15-19,1602.0,1512,2012.0
200,Parker,15-19,1518.0,1260,2012.0
201,Platteville,15-19,88.0,95,2012.0
202,Sheridan,15-19,328.0,99,2012.0
203,Silver Plume,15-19,3.0,2,2012.0
204,Superior,15-19,390.0,400,2012.0
205,Thornton,15-19,3650.0,3939,2012.0
206,Ward,15-19,3.0,0,2012.0
207,Westminster,15-19,3257.0,3209,2012.0
208,Wheat Ridge,15-19,652.0,929,2012.0
209,Weld County (DRCOG),15-19,1693.0,1553,2012.0
210,Region,15-19,99065.0,104349,2012.0
141,Arvada,20-24,2888.0,3191,2012.0
142,Aurora,20-24,11005.0,11493,2012.0
143,Bennett,20-24,26.0,14,2012.0
144,Black Hawk,20-24,0.0,13,2012.0
145,Boulder City,20-24,9924.0,9958,2012.0
146,Adams County,20-24,14865.0,15346,2012.0
147,Arapahoe County,20-24,17545.0,17839,2012.0
148,Boulder County,20-24,14382.0,16536,2012.0
149,Broomfield City/County,20-24,1734.0,1682,2012.0
150,Clear Creek County,20-24,140.0,109,2012.0
151,Denver City/County,20-24,23501.0,22835,2012.0
152,Douglas County,20-24,5237.0,5113,2012.0
153,Gilpin County,20-24,39.0,112,2012.0
154,Jefferson County,20-24,15075.0,17220,2012.0
155,Bow Mar,20-24,21.0,2,2012.0
156,Weld County,20-24,9653.0,9526,2012.0
157,Brighton,20-24,976.0,1310,2012.0
158,Castle Pines,20-24,132.0,107,2012.0
159,Castle Rock,20-24,953.0,1106,2012.0
160,Centennial,20-24,2095.0,2710,2012.0
161,Central City,20-24,9.0,14,2012.0
162,Cherry Hills Village,20-24,45.0,121,2012.0
163,Columbine Valley,20-24,7.0,37,2012.0
164,Commerce City,20-24,1223.0,1167,2012.0
165,Dacono,20-24,98.0,64,2012.0
166,Deer Trail,20-24,14.0,4,2012.0
167,Edgewater,20-24,292.0,162,2012.0
168,Elizabeth,20-24,21.0,31,2012.0
169,Empire,20-24,4.0,5,2012.0
170,Englewood,20-24,1330.0,858,2012.0
